transaction_id,bank_id,customer_id,amount,timestamp,txn_date,txn_year,txn_month,txn_day,txn_hour
TXN_0020526,BANK_5,CUST_0082,1415.06,2025-08-29 00:34:42,2025-08-29,2025,8,29,0
TXN_0019962,BANK_2,CUST_0076,52.42,2025-08-29 00:34:09,2025-08-29,2025,8,29,0
TXN_0020440,BANK_5,CUST_0006,1123.29,2025-08-29 00:33:22,2025-08-29,2025,8,29,0
TXN_0020438,BANK_5,CUST_0165,33.29,2025-08-29 00:32:22,2025-08-29,2025,8,29,0
TXN_0020205,BANK_4,CUST_0195,3674.14,2025-08-29 00:29:30,2025-08-29,2025,8,29,0
TXN_0020468,BANK_5,CUST_0034,2034.19,2025-08-29 00:22:44,2025-08-29,2025,8,29,0
TXN_0020091,BANK_3,CUST_0174,1001.97,2025-08-29 00:22:22,2025-08-29,2025,8,29,0
TXN_0019831,BANK_1,CUST_0093,209.26,2025-08-29 00:18:26,2025-08-29,2025,8,29,0
TXN_0019754,BANK_1,CUST_0076,1655.53,2025-08-29 00:14:02,2025-08-29,2025,8,29,0
TXN_0020260,BANK_4,CUST_0195,2523.21,2025-08-29 00:12:06,2025-08-29,2025,8,29,0
TXN_0020089,BANK_3,CUST_0074,438.0,2025-08-29 00:08:17,2025-08-29,2025,8,29,0
TXN_0019782,BANK_1,CUST_0099,12718.16,2025-08-29 00:06:25,2025-08-29,2025,8,29,0
TXN_0019904,BANK_2,CUST_0167,140.38,2025-08-29 00:04:40,2025-08-29,2025,8,29,0
TXN_0020556,BANK_5,CUST_0152,74.25,2025-08-29 00:04:31,2025-08-29,2025,8,29,0
TXN_0019989,BANK_2,CUST_0125,4901.15,2025-08-29 00:04:23,2025-08-29,2025,8,29,0
TXN_0020156,BANK_3,CUST_0038,581.95,2025-08-29 00:03:39,2025-08-29,2025,8,29,0
TXN_0020450,BANK_5,CUST_0114,194.61,2025-08-28 23:56:44,2025-08-28,2025,8,28,23
TXN_0020562,BANK_5,CUST_0132,204.27,2025-08-28 23:53:06,2025-08-28,2025,8,28,23
TXN_0019742,BANK_1,CUST_0172,345.98,2025-08-28 23:51:12,2025-08-28,2025,8,28,23
TXN_0020415,BANK_5,CUST_0125,4371.5,2025-08-28 23:46:43,2025-08-28,2025,8,28,23
TXN_0020392,BANK_4,CUST_0071,331.8,2025-08-28 23:45:01,2025-08-28,2025,8,28,23
TXN_0020249,BANK_4,CUST_0150,2845.77,2025-08-28 23:44:00,2025-08-28,2025,8,28,23
TXN_0019999,BANK_2,CUST_0021,1533.6,2025-08-28 23:43:46,2025-08-28,2025,8,28,23
TXN_0019756,BANK_1,CUST_0111,2781.89,2025-08-28 23:43:24,2025-08-28,2025,8,28,23
TXN_0019861,BANK_1,CUST_0034,4483.59,2025-08-28 23:40:19,2025-08-28,2025,8,28,23
TXN_0019731,BANK_1,CUST_0023,2400.71,2025-08-28 23:39:27,2025-08-28,2025,8,28,23
TXN_0019925,BANK_2,CUST_0167,1815.66,2025-08-28 23:38:09,2025-08-28,2025,8,28,23
TXN_0020145,BANK_3,CUST_0013,20.09,2025-08-28 23:37:30,2025-08-28,2025,8,28,23
TXN_0020210,BANK_4,CUST_0128,5810.94,2025-08-28 23:37:21,2025-08-28,2025,8,28,23
TXN_0019798,BANK_1,CUST_0040,1239.95,2025-08-28 23:36:25,2025-08-28,2025,8,28,23
TXN_0020457,BANK_5,CUST_0189,551.55,2025-08-28 23:34:33,2025-08-28,2025,8,28,23
TXN_0020135,BANK_3,CUST_0008,856.55,2025-08-28 23:30:48,2025-08-28,2025,8,28,23
TXN_0019791,BANK_1,CUST_0092,729.27,2025-08-28 23:30:22,2025-08-28,2025,8,28,23
TXN_0020066,BANK_3,CUST_0084,1232.81,2025-08-28 23:29:09,2025-08-28,2025,8,28,23
TXN_0019856,BANK_1,CUST_0200,315.42,2025-08-28 23:24:54,2025-08-28,2025,8,28,23
TXN_0020082,BANK_3,CUST_0004,378.01,2025-08-28 23:18:42,2025-08-28,2025,8,28,23
TXN_0020123,BANK_3,CUST_0076,406.89,2025-08-28 23:18:11,2025-08-28,2025,8,28,23
TXN_0020444,BANK_5,CUST_0164,2065.07,2025-08-28 23:17:41,2025-08-28,2025,8,28,23
TXN_0020388,BANK_4,CUST_0130,781.84,2025-08-28 23:17:31,2025-08-28,2025,8,28,23
TXN_0019792,BANK_1,CUST_0122,1097.38,2025-08-28 23:16:39,2025-08-28,2025,8,28,23
TXN_0020384,BANK_4,CUST_0162,566.14,2025-08-28 23:16:06,2025-08-28,2025,8,28,23
TXN_0020197,BANK_3,CUST_0106,2997.34,2025-08-28 23:12:35,2025-08-28,2025,8,28,23
TXN_0020071,BANK_3,CUST_0011,706.22,2025-08-28 23:09:49,2025-08-28,2025,8,28,23
TXN_0019783,BANK_1,CUST_0099,63.8,2025-08-28 23:07:52,2025-08-28,2025,8,28,23
TXN_0020308,BANK_4,CUST_0122,685.51,2025-08-28 23:07:48,2025-08-28,2025,8,28,23
TXN_0020443,BANK_5,CUST_0184,4082.2,2025-08-28 23:03:56,2025-08-28,2025,8,28,23
TXN_0020084,BANK_3,CUST_0003,936.63,2025-08-28 22:56:23,2025-08-28,2025,8,28,22
TXN_0020472,BANK_5,CUST_0040,3374.12,2025-08-28 22:55:27,2025-08-28,2025,8,28,22
TXN_0019827,BANK_1,CUST_0121,1740.62,2025-08-28 22:51:27,2025-08-28,2025,8,28,22
TXN_0019993,BANK_2,CUST_0091,1770.35,2025-08-28 22:50:56,2025-08-28,2025,8,28,22
TXN_0020114,BANK_3,CUST_0118,1170.28,2025-08-28 22:46:45,2025-08-28,2025,8,28,22
TXN_0019910,BANK_2,CUST_0186,818.23,2025-08-28 22:45:32,2025-08-28,2025,8,28,22
TXN_0020525,BANK_5,CUST_0015,8663.96,2025-08-28 22:44:20,2025-08-28,2025,8,28,22
TXN_0020540,BANK_5,CUST_0159,2082.41,2025-08-28 22:41:34,2025-08-28,2025,8,28,22
TXN_0020079,BANK_3,CUST_0042,1369.15,2025-08-28 22:40:00,2025-08-28,2025,8,28,22
TXN_0019905,BANK_2,CUST_0149,3724.01,2025-08-28 22:39:45,2025-08-28,2025,8,28,22
TXN_0020283,BANK_4,CUST_0176,536.14,2025-08-28 22:38:45,2025-08-28,2025,8,28,22
TXN_0020012,BANK_2,CUST_0160,2202.39,2025-08-28 22:38:31,2025-08-28,2025,8,28,22
TXN_0020316,BANK_4,CUST_0076,88.06,2025-08-28 22:37:41,2025-08-28,2025,8,28,22
TXN_0020067,BANK_3,CUST_0189,834.7,2025-08-28 22:36:54,2025-08-28,2025,8,28,22
TXN_0019866,BANK_1,CUST_0056,77.76,2025-08-28 22:33:18,2025-08-28,2025,8,28,22
TXN_0019814,BANK_1,CUST_0061,1600.56,2025-08-28 22:31:55,2025-08-28,2025,8,28,22
TXN_0020524,BANK_5,CUST_0084,1769.71,2025-08-28 22:22:38,2025-08-28,2025,8,28,22
TXN_0020138,BANK_3,CUST_0129,1298.15,2025-08-28 22:22:09,2025-08-28,2025,8,28,22
TXN_0019978,BANK_2,CUST_0137,5018.76,2025-08-28 22:18:22,2025-08-28,2025,8,28,22
TXN_0020387,BANK_4,CUST_0115,567.51,2025-08-28 22:17:49,2025-08-28,2025,8,28,22
TXN_0020241,BANK_4,CUST_0183,672.43,2025-08-28 22:15:52,2025-08-28,2025,8,28,22
TXN_0020529,BANK_5,CUST_0158,7221.8,2025-08-28 22:11:54,2025-08-28,2025,8,28,22
TXN_0019860,BANK_1,CUST_0134,1341.99,2025-08-28 22:09:34,2025-08-28,2025,8,28,22
TXN_0020010,BANK_2,CUST_0048,175.33,2025-08-28 22:07:34,2025-08-28,2025,8,28,22
TXN_0020374,BANK_4,CUST_0119,1066.78,2025-08-28 22:07:32,2025-08-28,2025,8,28,22
TXN_0020418,BANK_5,CUST_0057,4018.07,2025-08-28 22:07:28,2025-08-28,2025,8,28,22
TXN_0020383,BANK_4,CUST_0195,171.78,2025-08-28 22:07:27,2025-08-28,2025,8,28,22
TXN_0020504,BANK_5,CUST_0067,27.87,2025-08-28 22:03:26,2025-08-28,2025,8,28,22
TXN_0019944,BANK_2,CUST_0106,332.91,2025-08-28 22:01:44,2025-08-28,2025,8,28,22
TXN_0019744,BANK_1,CUST_0129,2338.66,2025-08-28 21:59:16,2025-08-28,2025,8,28,21
TXN_0020243,BANK_4,CUST_0081,1211.94,2025-08-28 21:54:58,2025-08-28,2025,8,28,21
TXN_0020119,BANK_3,CUST_0143,4088.37,2025-08-28 21:53:04,2025-08-28,2025,8,28,21
TXN_0020220,BANK_4,CUST_0067,748.09,2025-08-28 21:52:53,2025-08-28,2025,8,28,21
TXN_0020534,BANK_5,CUST_0171,4216.64,2025-08-28 21:52:42,2025-08-28,2025,8,28,21
TXN_0020009,BANK_2,CUST_0025,3188.48,2025-08-28 21:51:06,2025-08-28,2025,8,28,21
TXN_0020371,BANK_4,CUST_0167,1595.61,2025-08-28 21:47:03,2025-08-28,2025,8,28,21
TXN_0019722,BANK_1,CUST_0173,1361.76,2025-08-28 21:45:54,2025-08-28,2025,8,28,21
TXN_0020476,BANK_5,CUST_0139,2322.48,2025-08-28 21:42:43,2025-08-28,2025,8,28,21
TXN_0020521,BANK_5,CUST_0018,2842.53,2025-08-28 21:42:40,2025-08-28,2025,8,28,21
TXN_0020029,BANK_3,CUST_0187,3138.61,2025-08-28 21:42:16,2025-08-28,2025,8,28,21
TXN_0019803,BANK_1,CUST_0097,501.53,2025-08-28 21:42:03,2025-08-28,2025,8,28,21
TXN_0019885,BANK_2,CUST_0042,1661.0,2025-08-28 21:38:13,2025-08-28,2025,8,28,21
TXN_0019947,BANK_2,CUST_0079,1545.78,2025-08-28 21:37:37,2025-08-28,2025,8,28,21
TXN_0019764,BANK_1,CUST_0154,1108.95,2025-08-28 21:32:15,2025-08-28,2025,8,28,21
TXN_0019865,BANK_1,CUST_0009,3021.9,2025-08-28 21:30:47,2025-08-28,2025,8,28,21
TXN_0019726,BANK_1,CUST_0001,611.7,2025-08-28 21:28:07,2025-08-28,2025,8,28,21
TXN_0020554,BANK_5,CUST_0144,319.46,2025-08-28 21:27:58,2025-08-28,2025,8,28,21
TXN_0020182,BANK_3,CUST_0168,936.68,2025-08-28 21:24:55,2025-08-28,2025,8,28,21
TXN_0020192,BANK_3,CUST_0172,1130.1,2025-08-28 21:22:00,2025-08-28,2025,8,28,21
TXN_0019909,BANK_2,CUST_0008,1743.66,2025-08-28 21:20:38,2025-08-28,2025,8,28,21
TXN_0019858,BANK_1,CUST_0071,75.87,2025-08-28 21:19:31,2025-08-28,2025,8,28,21
TXN_0020568,BANK_5,CUST_0123,442.31,2025-08-28 21:18:49,2025-08-28,2025,8,28,21
TXN_0019816,BANK_1,CUST_0142,1681.78,2025-08-28 21:15:08,2025-08-28,2025,8,28,21
TXN_0020117,BANK_3,CUST_0092,551.93,2025-08-28 21:13:13,2025-08-28,2025,8,28,21
TXN_0020318,BANK_4,CUST_0035,2768.88,2025-08-28 21:12:48,2025-08-28,2025,8,28,21
TXN_0019934,BANK_2,CUST_0169,2194.45,2025-08-28 21:12:37,2025-08-28,2025,8,28,21
TXN_0019880,BANK_1,CUST_0157,2627.34,2025-08-28 21:09:30,2025-08-28,2025,8,28,21
TXN_0020027,BANK_3,CUST_0197,1504.1,2025-08-28 21:09:23,2025-08-28,2025,8,28,21
TXN_0019994,BANK_2,CUST_0070,3887.46,2025-08-28 21:06:57,2025-08-28,2025,8,28,21
TXN_0020396,BANK_5,CUST_0123,10206.62,2025-08-28 21:03:56,2025-08-28,2025,8,28,21
TXN_0020500,BANK_5,CUST_0179,1862.3,2025-08-28 21:03:34,2025-08-28,2025,8,28,21
TXN_0020152,BANK_3,CUST_0180,4431.83,2025-08-28 21:02:25,2025-08-28,2025,8,28,21
TXN_0019985,BANK_2,CUST_0200,571.79,2025-08-28 21:01:29,2025-08-28,2025,8,28,21
TXN_0019918,BANK_2,CUST_0067,7803.85,2025-08-28 20:58:52,2025-08-28,2025,8,28,20
TXN_0020390,BANK_4,CUST_0136,21.16,2025-08-28 20:54:55,2025-08-28,2025,8,28,20
TXN_0020569,BANK_5,CUST_0155,420.15,2025-08-28 20:53:56,2025-08-28,2025,8,28,20
TXN_0020541,BANK_5,CUST_0183,678.61,2025-08-28 20:51:45,2025-08-28,2025,8,28,20
TXN_0019859,BANK_1,CUST_0069,947.66,2025-08-28 20:51:21,2025-08-28,2025,8,28,20
TXN_0020461,BANK_5,CUST_0044,1436.5,2025-08-28 20:48:21,2025-08-28,2025,8,28,20
TXN_0019851,BANK_1,CUST_0144,1280.45,2025-08-28 20:45:18,2025-08-28,2025,8,28,20
TXN_0020557,BANK_5,CUST_0148,1086.52,2025-08-28 20:45:12,2025-08-28,2025,8,28,20
TXN_0020277,BANK_4,CUST_0025,1312.83,2025-08-28 20:43:52,2025-08-28,2025,8,28,20
TXN_0020094,BANK_3,CUST_0090,1553.62,2025-08-28 20:41:26,2025-08-28,2025,8,28,20
TXN_0019787,BANK_1,CUST_0125,833.99,2025-08-28 20:39:00,2025-08-28,2025,8,28,20
TXN_0020186,BANK_3,CUST_0103,4965.17,2025-08-28 20:30:41,2025-08-28,2025,8,28,20
TXN_0019988,BANK_2,CUST_0153,179.51,2025-08-28 20:27:56,2025-08-28,2025,8,28,20
TXN_0020378,BANK_4,CUST_0192,118.49,2025-08-28 20:25:51,2025-08-28,2025,8,28,20
TXN_0019879,BANK_1,CUST_0096,1069.86,2025-08-28 20:22:56,2025-08-28,2025,8,28,20
TXN_0020510,BANK_5,CUST_0189,2447.55,2025-08-28 20:20:43,2025-08-28,2025,8,28,20
TXN_0019843,BANK_1,CUST_0136,488.45,2025-08-28 20:19:54,2025-08-28,2025,8,28,20
TXN_0020349,BANK_4,CUST_0071,96.28,2025-08-28 20:15:08,2025-08-28,2025,8,28,20
TXN_0020115,BANK_3,CUST_0017,509.36,2025-08-28 20:15:02,2025-08-28,2025,8,28,20
TXN_0020523,BANK_5,CUST_0148,856.14,2025-08-28 20:13:14,2025-08-28,2025,8,28,20
TXN_0020366,BANK_4,CUST_0179,247.93,2025-08-28 20:09:49,2025-08-28,2025,8,28,20
TXN_0019763,BANK_1,CUST_0030,6055.97,2025-08-28 20:09:44,2025-08-28,2025,8,28,20
TXN_0020141,BANK_3,CUST_0179,7327.63,2025-08-28 20:08:50,2025-08-28,2025,8,28,20
TXN_0019847,BANK_1,CUST_0146,755.4,2025-08-28 20:08:08,2025-08-28,2025,8,28,20
TXN_0019950,BANK_2,CUST_0171,96.7,2025-08-28 20:03:09,2025-08-28,2025,8,28,20
TXN_0020148,BANK_3,CUST_0033,458.0,2025-08-28 20:03:06,2025-08-28,2025,8,28,20
TXN_0020025,BANK_3,CUST_0028,143.88,2025-08-28 20:01:24,2025-08-28,2025,8,28,20
TXN_0020087,BANK_3,CUST_0016,747.02,2025-08-28 20:00:06,2025-08-28,2025,8,28,20
TXN_0020050,BANK_3,CUST_0138,2310.61,2025-08-28 19:59:48,2025-08-28,2025,8,28,19
TXN_0019876,BANK_1,CUST_0167,738.83,2025-08-28 19:59:02,2025-08-28,2025,8,28,19
TXN_0020334,BANK_4,CUST_0174,2321.73,2025-08-28 19:55:17,2025-08-28,2025,8,28,19
TXN_0020268,BANK_4,CUST_0173,7122.61,2025-08-28 19:54:13,2025-08-28,2025,8,28,19
TXN_0020216,BANK_4,CUST_0195,1361.54,2025-08-28 19:53:19,2025-08-28,2025,8,28,19
TXN_0020267,BANK_4,CUST_0082,1491.87,2025-08-28 19:52:26,2025-08-28,2025,8,28,19
TXN_0020413,BANK_5,CUST_0167,1961.56,2025-08-28 19:44:44,2025-08-28,2025,8,28,19
TXN_0019956,BANK_2,CUST_0114,4446.41,2025-08-28 19:43:49,2025-08-28,2025,8,28,19
TXN_0019928,BANK_2,CUST_0026,922.59,2025-08-28 19:43:46,2025-08-28,2025,8,28,19
TXN_0019863,BANK_1,CUST_0150,2091.68,2025-08-28 19:43:03,2025-08-28,2025,8,28,19
TXN_0020496,BANK_5,CUST_0107,5.37,2025-08-28 19:41:18,2025-08-28,2025,8,28,19
TXN_0020031,BANK_3,CUST_0018,808.91,2025-08-28 19:41:16,2025-08-28,2025,8,28,19
TXN_0020217,BANK_4,CUST_0133,935.28,2025-08-28 19:40:59,2025-08-28,2025,8,28,19
TXN_0020013,BANK_2,CUST_0199,882.54,2025-08-28 19:38:31,2025-08-28,2025,8,28,19
TXN_0019957,BANK_2,CUST_0088,145.95,2025-08-28 19:32:26,2025-08-28,2025,8,28,19
TXN_0019966,BANK_2,CUST_0083,2795.68,2025-08-28 19:31:41,2025-08-28,2025,8,28,19
TXN_0019801,BANK_1,CUST_0176,230.74,2025-08-28 19:29:03,2025-08-28,2025,8,28,19
TXN_0019891,BANK_2,CUST_0063,107.38,2025-08-28 19:28:37,2025-08-28,2025,8,28,19
TXN_0020379,BANK_4,CUST_0198,383.47,2025-08-28 19:27:55,2025-08-28,2025,8,28,19
TXN_0019725,BANK_1,CUST_0200,793.36,2025-08-28 19:26:03,2025-08-28,2025,8,28,19
TXN_0020427,BANK_5,CUST_0085,2463.39,2025-08-28 19:25:16,2025-08-28,2025,8,28,19
TXN_0020256,BANK_4,CUST_0126,1929.58,2025-08-28 19:24:08,2025-08-28,2025,8,28,19
TXN_0020483,BANK_5,CUST_0068,1066.18,2025-08-28 19:22:45,2025-08-28,2025,8,28,19
TXN_0020394,BANK_5,CUST_0200,406.46,2025-08-28 19:22:08,2025-08-28,2025,8,28,19
TXN_0020434,BANK_5,CUST_0040,927.17,2025-08-28 19:21:56,2025-08-28,2025,8,28,19
TXN_0019951,BANK_2,CUST_0013,331.57,2025-08-28 19:21:37,2025-08-28,2025,8,28,19
TXN_0020393,BANK_4,CUST_0055,214.99,2025-08-28 19:18:39,2025-08-28,2025,8,28,19
TXN_0020533,BANK_5,CUST_0132,7450.12,2025-08-28 19:18:06,2025-08-28,2025,8,28,19
TXN_0019781,BANK_1,CUST_0045,505.81,2025-08-28 19:17:39,2025-08-28,2025,8,28,19
TXN_0019911,BANK_2,CUST_0087,676.72,2025-08-28 19:17:25,2025-08-28,2025,8,28,19
TXN_0019937,BANK_2,CUST_0010,2029.38,2025-08-28 19:16:46,2025-08-28,2025,8,28,19
TXN_0020195,BANK_3,CUST_0146,527.81,2025-08-28 19:14:02,2025-08-28,2025,8,28,19
TXN_0020370,BANK_4,CUST_0037,115.97,2025-08-28 19:11:23,2025-08-28,2025,8,28,19
TXN_0020021,BANK_2,CUST_0103,785.69,2025-08-28 19:11:20,2025-08-28,2025,8,28,19
TXN_0020271,BANK_4,CUST_0110,7854.27,2025-08-28 19:10:21,2025-08-28,2025,8,28,19
TXN_0020389,BANK_4,CUST_0149,155.9,2025-08-28 19:09:09,2025-08-28,2025,8,28,19
TXN_0020412,BANK_5,CUST_0128,154.24,2025-08-28 19:07:30,2025-08-28,2025,8,28,19
TXN_0019741,BANK_1,CUST_0046,2251.41,2025-08-28 19:04:52,2025-08-28,2025,8,28,19
TXN_0019990,BANK_2,CUST_0166,3906.84,2025-08-28 19:03:46,2025-08-28,2025,8,28,19
TXN_0020310,BANK_4,CUST_0024,2321.98,2025-08-28 19:02:58,2025-08-28,2025,8,28,19
TXN_0020085,BANK_3,CUST_0067,4446.9,2025-08-28 19:02:31,2025-08-28,2025,8,28,19
TXN_0020299,BANK_4,CUST_0039,736.18,2025-08-28 19:02:20,2025-08-28,2025,8,28,19
TXN_0020078,BANK_3,CUST_0048,187.09,2025-08-28 19:01:08,2025-08-28,2025,8,28,19
TXN_0020039,BANK_3,CUST_0020,610.32,2025-08-28 18:59:47,2025-08-28,2025,8,28,18
TXN_0020265,BANK_4,CUST_0002,1397.18,2025-08-28 18:58:00,2025-08-28,2025,8,28,18
TXN_0020266,BANK_4,CUST_0091,934.5,2025-08-28 18:56:50,2025-08-28,2025,8,28,18
TXN_0019912,BANK_2,CUST_0013,5588.54,2025-08-28 18:54:29,2025-08-28,2025,8,28,18
TXN_0020026,BANK_3,CUST_0161,977.03,2025-08-28 18:53:41,2025-08-28,2025,8,28,18
TXN_0020332,BANK_4,CUST_0178,2328.25,2025-08-28 18:50:05,2025-08-28,2025,8,28,18
TXN_0020351,BANK_4,CUST_0110,3427.03,2025-08-28 18:49:35,2025-08-28,2025,8,28,18
TXN_0020322,BANK_4,CUST_0167,2464.17,2025-08-28 18:48:02,2025-08-28,2025,8,28,18
TXN_0020327,BANK_4,CUST_0045,3427.1,2025-08-28 18:45:22,2025-08-28,2025,8,28,18
TXN_0019766,BANK_1,CUST_0008,5920.2,2025-08-28 18:43:25,2025-08-28,2025,8,28,18
TXN_0020101,BANK_3,CUST_0140,1257.36,2025-08-28 18:42:35,2025-08-28,2025,8,28,18
TXN_0020121,BANK_3,CUST_0070,1613.23,2025-08-28 18:41:35,2025-08-28,2025,8,28,18
TXN_0020460,BANK_5,CUST_0115,729.85,2025-08-28 18:40:59,2025-08-28,2025,8,28,18
TXN_0020564,BANK_5,CUST_0196,314.78,2025-08-28 18:34:25,2025-08-28,2025,8,28,18
TXN_0020120,BANK_3,CUST_0093,2697.28,2025-08-28 18:33:49,2025-08-28,2025,8,28,18
TXN_0020464,BANK_5,CUST_0133,651.17,2025-08-28 18:33:28,2025-08-28,2025,8,28,18
TXN_0020477,BANK_5,CUST_0100,1189.28,2025-08-28 18:32:39,2025-08-28,2025,8,28,18
TXN_0020137,BANK_3,CUST_0107,6601.12,2025-08-28 18:31:20,2025-08-28,2025,8,28,18
TXN_0020207,BANK_4,CUST_0172,740.57,2025-08-28 18:31:20,2025-08-28,2025,8,28,18
TXN_0020410,BANK_5,CUST_0150,6737.61,2025-08-28 18:29:47,2025-08-28,2025,8,28,18
TXN_0020239,BANK_4,CUST_0182,4474.19,2025-08-28 18:25:11,2025-08-28,2025,8,28,18
TXN_0019749,BANK_1,CUST_0168,720.23,2025-08-28 18:21:21,2025-08-28,2025,8,28,18
TXN_0019751,BANK_1,CUST_0091,4585.28,2025-08-28 18:13:40,2025-08-28,2025,8,28,18
TXN_0019855,BANK_1,CUST_0095,2516.51,2025-08-28 18:12:09,2025-08-28,2025,8,28,18
TXN_0019972,BANK_2,CUST_0080,61.65,2025-08-28 18:05:08,2025-08-28,2025,8,28,18
TXN_0020517,BANK_5,CUST_0122,238.3,2025-08-28 18:03:03,2025-08-28,2025,8,28,18
TXN_0020348,BANK_4,CUST_0050,1484.39,2025-08-28 18:02:51,2025-08-28,2025,8,28,18
TXN_0020005,BANK_2,CUST_0071,3576.95,2025-08-28 18:00:12,2025-08-28,2025,8,28,18
TXN_0020020,BANK_2,CUST_0200,659.84,2025-08-28 17:57:20,2025-08-28,2025,8,28,17
TXN_0020069,BANK_3,CUST_0190,1192.18,2025-08-28 17:56:50,2025-08-28,2025,8,28,17
TXN_0019849,BANK_1,CUST_0158,25.93,2025-08-28 17:55:09,2025-08-28,2025,8,28,17
TXN_0020404,BANK_5,CUST_0012,1972.4,2025-08-28 17:55:08,2025-08-28,2025,8,28,17
TXN_0020172,BANK_3,CUST_0011,5704.9,2025-08-28 17:48:01,2025-08-28,2025,8,28,17
TXN_0020246,BANK_4,CUST_0196,2910.15,2025-08-28 17:47:03,2025-08-28,2025,8,28,17
TXN_0019748,BANK_1,CUST_0085,483.62,2025-08-28 17:45:06,2025-08-28,2025,8,28,17
TXN_0019958,BANK_2,CUST_0109,1937.37,2025-08-28 17:45:06,2025-08-28,2025,8,28,17
TXN_0020548,BANK_5,CUST_0163,2306.75,2025-08-28 17:44:20,2025-08-28,2025,8,28,17
TXN_0020359,BANK_4,CUST_0189,186.78,2025-08-28 17:42:54,2025-08-28,2025,8,28,17
TXN_0020118,BANK_3,CUST_0150,322.3,2025-08-28 17:37:27,2025-08-28,2025,8,28,17
TXN_0019817,BANK_1,CUST_0024,5674.11,2025-08-28 17:34:49,2025-08-28,2025,8,28,17
TXN_0020043,BANK_3,CUST_0009,880.32,2025-08-28 17:33:40,2025-08-28,2025,8,28,17
TXN_0020488,BANK_5,CUST_0184,321.52,2025-08-28 17:29:10,2025-08-28,2025,8,28,17
TXN_0020539,BANK_5,CUST_0138,146.74,2025-08-28 17:27:32,2025-08-28,2025,8,28,17
TXN_0020417,BANK_5,CUST_0100,1346.22,2025-08-28 17:26:21,2025-08-28,2025,8,28,17
TXN_0020166,BANK_3,CUST_0048,4488.84,2025-08-28 17:25:17,2025-08-28,2025,8,28,17
TXN_0020512,BANK_5,CUST_0021,4622.94,2025-08-28 17:21:54,2025-08-28,2025,8,28,17
TXN_0019752,BANK_1,CUST_0069,3168.65,2025-08-28 17:20:43,2025-08-28,2025,8,28,17
TXN_0020333,BANK_4,CUST_0190,34.57,2025-08-28 17:18:02,2025-08-28,2025,8,28,17
TXN_0020062,BANK_3,CUST_0079,1037.33,2025-08-28 17:17:11,2025-08-28,2025,8,28,17
TXN_0020287,BANK_4,CUST_0014,527.34,2025-08-28 17:12:34,2025-08-28,2025,8,28,17
TXN_0020485,BANK_5,CUST_0180,150.08,2025-08-28 17:11:35,2025-08-28,2025,8,28,17
TXN_0020345,BANK_4,CUST_0093,240.28,2025-08-28 17:11:32,2025-08-28,2025,8,28,17
TXN_0020377,BANK_4,CUST_0071,1770.54,2025-08-28 17:10:09,2025-08-28,2025,8,28,17
TXN_0020323,BANK_4,CUST_0199,522.87,2025-08-28 17:09:15,2025-08-28,2025,8,28,17
TXN_0019922,BANK_2,CUST_0198,694.67,2025-08-28 17:08:29,2025-08-28,2025,8,28,17
TXN_0020320,BANK_4,CUST_0167,1916.61,2025-08-28 17:03:44,2025-08-28,2025,8,28,17
TXN_0019819,BANK_1,CUST_0038,204.4,2025-08-28 17:03:35,2025-08-28,2025,8,28,17
TXN_0019888,BANK_2,CUST_0016,5635.62,2025-08-28 17:02:25,2025-08-28,2025,8,28,17
TXN_0020189,BANK_3,CUST_0150,1133.25,2025-08-28 17:02:06,2025-08-28,2025,8,28,17
TXN_0019930,BANK_2,CUST_0045,233.93,2025-08-28 17:01:37,2025-08-28,2025,8,28,17
TXN_0019923,BANK_2,CUST_0180,66.91,2025-08-28 17:00:11,2025-08-28,2025,8,28,17
TXN_0020431,BANK_5,CUST_0112,263.93,2025-08-28 16:57:23,2025-08-28,2025,8,28,16
TXN_0020070,BANK_3,CUST_0161,4293.8,2025-08-28 16:52:06,2025-08-28,2025,8,28,16
TXN_0020274,BANK_4,CUST_0053,1983.75,2025-08-28 16:51:41,2025-08-28,2025,8,28,16
TXN_0019775,BANK_1,CUST_0168,1767.47,2025-08-28 16:51:37,2025-08-28,2025,8,28,16
TXN_0020106,BANK_3,CUST_0016,232.13,2025-08-28 16:50:03,2025-08-28,2025,8,28,16
TXN_0020122,BANK_3,CUST_0106,1357.48,2025-08-28 16:49:54,2025-08-28,2025,8,28,16
TXN_0020222,BANK_4,CUST_0016,1042.79,2025-08-28 16:49:35,2025-08-28,2025,8,28,16
TXN_0020343,BANK_4,CUST_0187,1445.47,2025-08-28 16:49:05,2025-08-28,2025,8,28,16
TXN_0019717,BANK_1,CUST_0111,3832.81,2025-08-28 16:48:55,2025-08-28,2025,8,28,16
TXN_0020160,BANK_3,CUST_0149,2086.79,2025-08-28 16:47:32,2025-08-28,2025,8,28,16
TXN_0020420,BANK_5,CUST_0163,2675.88,2025-08-28 16:47:14,2025-08-28,2025,8,28,16
TXN_0020264,BANK_4,CUST_0121,915.73,2025-08-28 16:41:26,2025-08-28,2025,8,28,16
TXN_0020514,BANK_5,CUST_0038,3736.39,2025-08-28 16:41:10,2025-08-28,2025,8,28,16
TXN_0020382,BANK_4,CUST_0050,502.69,2025-08-28 16:40:53,2025-08-28,2025,8,28,16
